TransactionNo,Bread,Beverage,Cleaner,CannedGoods,Dairy,Drink,Dry_BakingGoods,FrozenFood,Fruit,Meat,PaperGoods,PersonalCare,Tobacco,Vegetable
5594,1,1,0,0,1,0,1,1,1,0,1,1,0,1
5595,0,1,0,0,1,0,0,0,1,0,0,1,0,1
5596,0,1,0,0,0,0,0,1,1,0,1,0,0,0
5597,1,1,0,0,1,0,0,1,1,0,0,1,0,1
5598,1,0,1,0,1,1,1,0,1,0,1,1,1,1
5599,1,1,0,1,1,0,1,1,1,0,0,1,0,1
5600,1,1,0,1,1,0,0,1,1,0,0,1,1,1
5601,1,1,1,0,1,0,0,0,0,1,1,0,0,0
5602,1,1,1,0,1,0,0,1,1,0,1,0,0,1
5603,1,0,0,0,0,1,0,0,0,1,0,1,1,0
5604,1,0,0,0,1,1,0,1,1,0,0,1,1,1
5605,1,1,0,0,1,0,0,1,1,1,0,0,1,1
5606,0,0,0,0,1,1,1,0,1,0,0,1,1,1
5607,1,0,0,0,1,0,0,0,1,0,0,0,0,1
5608,1,0,1,1,1,1,0,1,1,0,1,1,1,1
5609,1,1,0,0,1,0,0,0,1,1,0,0,0,1
5610,1,0,0,1,1,0,0,1,1,1,1,0,0,1
5611,0,1,0,0,1,0,0,0,1,0,0,1,0,1
5612,1,1,1,0,1,1,0,1,0,0,1,1,1,0
5613,1,0,0,0,1,0,0,0,1,1,0,0,0,0
5614,1,1,1,0,1,0,0,1,0,0,1,0,0,1
5615,0,0,0,1,1,1,1,1,1,1,0,1,1,1
5616,1,0,1,0,0,1,0,0,1,1,1,1,0,1
5617,0,1,0,0,0,0,1,0,1,0,0,1,0,1
5618,1,0,0,1,1,0,0,1,1,0,0,1,0,1
5619,1,1,0,0,1,0,0,0,1,1,0,0,1,1
5620,1,0,0,0,1,0,0,0,0,1,1,1,0,1
5621,0,1,0,0,0,0,1,1,1,0,0,0,0,1
5622,1,1,0,0,1,0,0,1,1,0,1,1,0,1
5623,1,1,1,0,0,0,0,1,1,0,1,0,0,1
5624,1,1,0,0,0,0,0,0,1,1,0,0,0,1
5625,1,0,0,0,0,1,0,0,1,0,1,1,1,1
5626,1,1,0,0,0,0,0,1,1,0,0,1,0,1
5627,0,1,0,0,0,0,1,0,1,0,1,1,0,1
5628,1,1,0,0,1,0,0,0,1,0,0,1,1,1
5629,1,0,1,0,1,1,0,0,1,0,0,1,1,1
5630,1,1,0,0,0,0,1,0,1,1,0,1,1,1
5631,1,1,0,1,1,1,0,1,1,0,1,1,0,1
5632,1,0,1,0,0,1,0,0,1,1,1,1,1,1
5633,1,1,0,1,0,0,0,1,1,0,0,0,0,1
5634,1,0,1,1,1,1,0,1,1,0,1,1,1,1
5635,1,1,0,0,1,1,0,1,1,0,0,1,1,1
5636,1,1,0,1,0,0,0,1,1,0,1,1,0,1
5637,1,0,0,0,1,0,0,0,1,1,1,1,0,1
5638,1,1,0,0,1,0,0,0,1,0,0,0,0,1
5639,1,1,0,0,1,0,0,0,1,1,1,1,0,1
5640,1,0,0,0,0,1,0,0,0,1,0,1,1,0
5641,0,0,1,1,0,0,1,1,1,0,1,0,1,1
5642,1,1,0,0,1,0,0,0,1,0,1,0,0,1
5643,1,0,0,0,1,1,0,1,1,0,1,1,1,1
5644,1,0,0,0,0,1,0,0,1,1,0,1,1,1
5645,1,1,0,0,1,0,1,1,1,0,1,0,0,0
5646,1,1,0,1,1,0,0,1,1,0,0,0,0,1
5647,0,1,0,0,1,0,1,0,1,0,0,0,0,1
5648,0,0,0,1,1,1,0,1,1,0,0,1,1,1
5649,1,0,0,1,1,1,0,1,1,0,0,1,1,1
5650,1,1,0,1,1,0,0,1,1,0,0,0,0,1
5651,1,1,0,1,1,1,0,1,0,1,0,1,0,0
5652,1,1,0,0,0,0,0,0,1,0,0,1,0,1
5653,0,0,0,1,0,1,1,1,1,0,1,1,1,1
5654,1,1,0,0,1,1,1,0,1,0,0,1,1,1
5655,1,1,1,0,1,0,0,0,1,1,0,1,0,1
5656,1,1,0,1,1,0,0,1,1,0,0,0,0,1
5657,1,1,0,0,1,0,0,0,1,1,0,0,0,1
5658,1,1,0,0,1,0,0,0,1,1,0,1,0,1
5659,1,0,0,0,0,1,0,0,1,0,1,1,1,1
5660,1,0,1,1,1,1,0,1,1,0,1,1,1,0
5661,1,0,0,0,1,1,0,0,1,1,0,1,0,1
5662,1,1,0,0,0,1,0,0,1,1,0,1,0,0
5663,1,1,0,0,1,1,0,0,1,1,0,1,1,1
5664,1,0,1,0,1,1,0,0,0,1,1,1,0,0
5665,1,1,0,0,1,0,0,1,1,1,0,1,1,1
5666,0,1,0,0,1,0,1,0,1,0,0,0,0,0
5667,1,0,0,1,0,1,1,1,1,0,0,1,0,1
5668,0,1,0,1,1,0,1,1,1,0,1,0,1,1
5669,0,1,1,0,1,0,0,0,1,1,0,1,0,1
5670,1,1,0,0,1,0,0,0,1,0,1,1,0,1
5671,1,1,0,0,1,0,0,0,1,0,0,1,0,1
5672,0,1,0,0,1,0,0,0,1,1,1,1,0,1
5673,0,0,0,1,1,0,1,1,1,0,0,1,0,1
5674,1,1,0,1,1,0,0,1,1,0,0,0,0,1
5675,1,1,0,0,1,0,0,0,1,1,0,0,1,0
5676,0,1,0,0,0,0,0,0,1,1,0,0,0,1
5677,0,0,0,1,0,1,1,1,1,0,0,1,1,1
5678,0,1,0,0,1,0,0,0,1,0,1,0,0,1
5679,1,1,0,0,1,0,0,0,1,0,0,0,0,0
5680,1,1,0,0,1,1,1,0,0,1,1,1,1,1
5681,1,1,0,1,1,0,1,1,1,0,1,0,0,1
5682,0,1,0,0,1,0,1,1,0,0,0,0,0,0
5683,1,0,0,0,1,0,0,1,1,0,1,0,1,1
5684,1,1,1,1,1,0,0,1,1,0,1,0,1,1
5685,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5686,0,1,1,0,1,0,0,1,1,0,0,1,0,1
5687,1,1,1,1,0,0,0,1,1,0,1,1,0,1
5688,1,1,0,0,1,0,0,1,1,0,0,0,0,1
5689,0,1,0,1,0,0,1,1,1,0,0,0,0,1
5690,1,0,0,0,1,1,0,0,1,1,0,1,0,1
5691,0,0,0,1,0,0,1,1,1,0,0,1,0,1
5692,1,1,0,0,0,0,1,0,1,1,1,1,0,1
5693,0,1,0,0,0,0,1,0,1,1,0,0,0,1
5694,1,0,0,1,1,1,0,1,1,0,1,1,0,1
5695,1,0,1,1,1,1,0,1,1,0,1,1,1,1
5696,1,1,0,0,1,0,0,0,1,0,0,0,0,1
5697,1,0,0,0,0,1,0,0,1,0,0,1,1,1
5698,1,0,1,0,0,1,1,1,1,0,1,1,1,1
5699,0,0,0,0,1,1,1,0,1,0,0,1,1,1
5700,1,1,0,0,0,0,0,0,1,1,0,0,0,1
5701,1,1,0,0,0,0,0,0,1,1,0,0,1,1
5702,0,1,1,1,1,0,1,1,1,0,1,0,0,1
5703,1,1,0,0,1,0,1,1,0,0,1,0,0,0
5704,1,1,0,0,1,0,0,0,0,1,0,0,0,0
5705,1,1,1,0,1,0,0,0,1,1,1,0,0,0
5706,0,1,0,0,0,0,0,0,1,0,0,0,0,1
5707,1,0,0,1,0,0,0,1,1,1,1,1,0,1
5708,1,1,0,0,1,0,0,1,0,0,0,1,0,1
5709,1,1,0,0,1,1,1,1,1,0,0,1,0,0
5710,1,1,0,1,1,0,0,1,0,0,0,1,0,1
5711,1,0,0,0,0,1,0,0,1,1,1,1,0,1
5712,1,1,1,1,0,0,0,1,1,0,1,0,0,1
5713,1,0,1,0,1,1,0,0,1,1,1,1,1,1
5714,1,1,0,1,1,0,0,0,1,0,1,1,0,1
5715,0,0,0,0,1,0,0,1,1,1,0,1,0,1
5716,1,0,0,0,1,1,0,0,1,0,0,1,0,0
5717,1,0,0,0,1,1,0,0,0,1,1,1,0,1
5718,1,1,0,0,1,0,0,0,1,0,1,0,0,1
5719,1,1,0,0,1,0,0,0,1,1,0,0,0,1
5720,0,1,1,1,1,1,0,1,1,0,0,1,1,1
5721,0,1,0,0,0,1,1,0,1,1,1,1,1,1
5722,1,1,0,0,1,0,0,0,1,0,1,1,0,1
5723,1,0,0,0,0,1,0,0,0,0,0,1,1,0
5724,1,0,0,0,0,1,0,1,0,0,0,1,0,0
5725,1,1,0,0,1,0,0,0,1,1,0,0,1,1
5726,0,1,0,1,0,0,0,1,1,0,0,1,0,1
5727,1,1,0,0,1,0,0,1,1,0,0,1,0,1
5728,1,1,0,0,0,0,0,1,1,0,0,1,0,1
5729,1,0,1,0,1,1,0,0,1,1,0,1,0,1
5730,0,1,0,0,1,0,0,0,1,1,1,0,0,1
5731,1,0,1,0,0,1,0,0,1,1,1,1,1,1
5732,0,0,0,0,1,0,1,0,0,1,0,1,0,0
5733,1,0,0,0,0,1,0,1,1,0,1,1,1,1
5734,0,1,0,0,1,0,0,0,1,1,0,1,0,1
5735,0,1,0,1,1,0,1,1,1,1,0,0,0,1
5736,1,1,0,0,0,1,0,0,1,0,0,0,1,1
5737,0,0,1,0,1,0,1,0,1,1,1,0,0,1
5738,1,1,0,1,0,0,0,1,0,0,1,1,0,1
5739,0,0,0,0,1,1,0,1,1,0,1,1,1,1
5740,1,0,0,0,1,1,0,0,1,0,1,1,1,1
5741,1,0,0,0,1,1,0,0,1,0,1,1,1,1
5742,1,0,0,0,1,0,0,1,1,0,1,0,1,1
5743,1,1,0,1,1,0,1,1,0,0,0,1,0,1
5744,1,1,0,1,1,1,0,0,0,0,0,1,0,0
5745,1,0,0,0,1,0,0,1,0,0,0,0,0,0
5746,1,1,0,0,1,0,0,0,1,0,0,0,1,1
5747,1,1,0,1,0,0,0,1,1,0,0,0,0,1
5748,1,0,1,1,1,0,0,1,0,0,1,0,1,1
5749,1,1,1,0,0,0,0,1,1,1,1,0,1,1
5750,1,1,0,1,1,0,0,1,1,0,0,0,1,1
5751,0,1,0,0,1,0,1,0,1,1,0,0,0,1
5752,1,0,1,0,0,1,0,0,1,1,1,1,1,1
5753,1,0,0,0,1,1,0,1,1,0,0,1,0,1
5754,0,1,0,0,0,0,1,1,1,0,1,1,0,1
5755,1,0,0,0,1,1,0,1,1,0,1,1,1,1
5756,0,1,0,0,0,0,1,0,1,0,1,0,0,1
5757,1,1,0,1,1,0,0,1,1,0,1,0,0,1
5758,1,1,0,1,1,0,0,1,1,0,0,1,0,1
5759,1,0,0,0,1,1,0,1,0,1,0,1,1,1
5760,0,0,1,0,0,1,0,0,1,1,1,1,1,1
5761,1,0,0,0,1,1,1,1,1,1,0,1,1,1
5762,1,1,0,1,1,0,0,1,0,0,0,1,0,0
5763,1,1,0,0,0,0,0,0,1,0,1,0,0,1
5764,1,0,0,0,0,1,0,0,1,0,0,0,1,1
5765,1,1,0,0,0,0,0,0,1,1,0,1,0,1
5766,1,1,0,1,0,0,0,1,1,0,0,0,0,1
5767,0,1,0,0,1,0,0,0,1,1,0,1,0,1
5768,1,1,0,0,0,0,1,0,1,0,0,1,0,0
5769,1,1,0,1,0,0,0,1,1,0,1,0,0,1
5770,1,1,1,1,0,0,0,1,1,0,1,0,0,1
5771,1,1,0,0,1,0,0,1,1,0,1,0,0,1
5772,1,1,1,1,1,0,0,1,0,0,1,0,0,1
5773,0,0,1,0,0,1,1,0,1,0,0,1,1,1
5774,1,1,0,1,0,1,0,1,1,0,1,1,1,1
5775,1,0,1,0,1,1,0,0,1,0,1,1,1,1
5776,1,1,1,0,1,0,1,0,0,1,1,1,1,0
5777,1,0,0,1,0,1,0,1,1,0,0,1,1,1
5778,1,1,0,1,1,0,0,1,1,0,0,0,0,1
5779,1,0,1,0,1,1,1,1,1,0,1,1,1,1
5780,1,0,0,0,1,1,0,1,1,0,0,1,1,1
5781,0,1,1,1,1,0,1,1,1,1,1,0,0,1
5782,1,1,0,1,0,0,0,1,1,1,0,0,0,0
5783,1,1,1,1,1,0,0,1,0,0,1,0,0,0
5784,1,1,0,0,1,0,0,0,0,1,1,0,0,0
5785,1,1,0,0,1,0,0,0,0,1,0,1,1,0
5786,1,1,1,0,1,0,0,0,1,0,1,1,0,1
5787,1,1,0,1,1,0,0,1,0,0,0,0,0,1
5788,1,1,1,0,0,0,0,0,0,0,1,1,1,0
5789,1,1,0,0,1,0,0,0,1,0,0,0,0,1
5790,1,0,0,0,1,1,0,0,1,0,1,1,1,1
5791,1,1,0,1,1,0,0,1,1,0,0,1,0,0
5792,0,1,0,0,1,0,0,0,1,1,0,0,0,1
5793,1,1,0,1,1,0,0,1,1,0,0,0,0,1
5794,1,1,0,0,0,0,0,0,1,1,0,1,0,1
5795,1,0,1,1,0,0,0,1,0,0,1,1,0,1
5796,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5797,0,1,1,1,1,0,0,1,1,0,0,0,0,1
5798,1,0,0,0,1,0,0,0,0,1,0,0,1,0
5799,0,1,1,0,0,1,1,0,1,0,0,1,1,1
5800,1,1,1,0,1,0,0,0,1,1,0,0,1,1
5801,1,1,0,1,1,0,0,1,1,0,1,0,0,0
5802,0,1,0,0,1,0,1,0,1,1,0,0,0,1
5803,1,1,1,0,1,0,0,0,0,0,1,0,0,0
5804,0,1,0,0,1,0,0,0,1,1,1,1,0,1
5805,1,0,0,0,0,1,0,0,0,1,1,1,1,0
5806,1,0,0,0,1,0,0,0,0,1,0,0,0,1
5807,1,1,0,1,1,0,0,1,1,0,0,1,0,1
5808,1,1,0,0,1,0,1,0,1,1,1,0,0,1
5809,1,1,1,0,1,0,0,0,1,1,1,1,1,1
5810,1,1,0,0,0,0,1,0,1,1,1,1,0,1
5811,0,1,0,0,1,0,1,1,1,1,0,0,0,0
5812,1,0,0,1,1,0,0,1,1,0,1,1,1,1
5813,1,1,1,0,0,0,0,0,1,0,1,1,0,1
5814,1,1,1,0,1,0,0,1,0,0,0,0,0,0
5815,1,1,1,1,1,1,0,0,1,0,0,1,0,1
5816,1,1,1,0,1,0,1,1,1,0,0,1,0,1
5817,1,1,0,0,1,0,0,0,1,1,1,1,0,1
5818,1,0,0,0,0,1,0,0,1,1,0,1,0,1
5819,1,1,0,1,0,0,0,0,1,0,1,0,0,1
5820,1,1,0,0,0,0,0,0,1,0,1,0,0,0
5821,0,1,1,0,0,0,0,0,0,0,1,0,1,1
5822,0,0,1,0,1,1,0,0,1,1,1,1,1,1
5823,1,1,0,1,1,0,0,1,1,0,1,0,1,1
5824,1,1,0,0,0,0,0,0,1,0,0,1,0,1
5825,0,1,1,0,1,0,1,1,1,0,1,1,1,1
5826,1,0,0,0,1,1,0,1,1,0,0,1,1,1
5827,1,1,1,0,1,0,0,0,1,0,1,0,1,1
5828,1,0,0,1,1,1,0,1,0,0,1,1,0,0
5829,0,1,0,0,0,0,1,0,1,1,1,0,0,0
5830,0,0,0,0,1,0,1,0,1,1,1,0,1,1
5831,1,0,1,0,0,1,0,0,1,0,1,1,1,1
5832,1,1,0,1,1,0,1,1,1,0,1,0,0,0
5833,0,0,0,1,0,1,1,1,1,1,0,1,0,1
5834,1,1,0,0,1,0,0,0,1,1,0,1,0,0
5835,1,1,0,1,1,0,1,1,1,0,0,1,0,1
5836,1,0,0,1,1,1,1,0,1,0,0,1,1,0
5837,1,1,0,1,1,0,0,1,1,0,0,0,0,0
5838,1,0,1,1,1,1,0,1,1,0,1,0,1,1
5839,1,1,1,0,0,0,0,0,0,0,0,0,0,0
5840,1,1,0,1,1,0,1,1,1,0,0,1,0,1
5841,1,1,0,0,0,0,0,0,1,1,0,0,0,1
5842,1,1,0,0,1,0,0,0,1,1,0,1,0,1
5843,0,1,1,1,1,1,0,1,1,0,1,1,1,1
5844,1,0,0,0,0,1,0,0,1,1,1,1,1,1
5845,1,1,1,1,1,0,0,1,1,0,1,0,1,1
5846,0,1,0,1,0,0,0,1,0,0,1,1,0,1
5847,1,1,1,0,1,0,0,0,1,1,1,0,0,1
5848,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5849,1,1,1,1,1,0,1,1,1,1,1,0,1,1
5850,1,1,0,1,1,0,1,1,1,0,1,0,0,1
5851,1,1,1,1,1,0,0,1,1,0,1,0,0,0
5852,1,1,0,0,1,0,0,1,1,0,0,1,1,0
5853,1,1,0,0,1,0,0,1,0,0,0,0,0,0
5854,1,1,1,0,1,0,0,0,0,1,1,1,0,0
5855,1,0,0,0,1,1,0,0,0,1,0,1,1,0
5856,1,0,0,0,1,1,0,1,1,0,0,1,1,1
5857,1,0,0,0,0,1,1,1,0,0,0,1,1,0
5858,1,1,0,1,1,0,0,1,1,0,1,0,0,0
5859,1,0,0,1,1,1,0,1,1,0,0,1,0,1
5860,1,0,0,1,0,1,0,1,0,0,1,1,1,0
5861,1,1,0,0,1,0,0,0,1,1,0,0,0,1
5862,1,1,0,0,1,1,0,0,0,1,0,1,1,0
5863,0,0,0,1,1,1,1,0,1,0,0,0,1,1
5864,1,1,0,1,0,0,0,1,1,0,0,1,0,1
5865,1,1,0,0,1,0,0,0,0,1,0,0,0,1
5866,1,1,1,0,1,0,0,0,1,0,1,0,1,1
5867,1,1,0,1,1,1,0,1,1,1,0,1,0,1
5868,1,1,0,0,0,0,0,0,1,1,0,0,0,1
5869,0,0,0,0,1,0,1,0,1,0,0,1,0,1
5870,1,0,0,0,1,1,0,1,1,0,0,1,1,1
5871,0,1,0,1,1,1,1,1,1,0,0,1,0,1
5872,1,1,1,1,1,0,1,1,1,1,0,1,0,1
5873,0,1,0,1,0,0,1,1,1,0,0,0,1,1
5874,1,0,0,1,1,0,0,1,1,0,1,0,0,1
5875,1,0,0,1,1,1,0,1,1,0,1,1,1,1
5876,0,1,0,0,0,0,0,0,1,1,0,1,0,1
5877,0,0,0,1,1,0,0,1,1,0,1,0,0,1
5878,0,1,0,0,1,0,0,1,1,0,0,0,1,1
5879,1,1,0,0,0,0,0,1,1,0,0,0,0,1
5880,1,0,0,0,1,1,0,0,1,0,1,1,1,0
5881,0,0,0,0,1,0,0,1,1,0,1,1,0,1
5882,1,1,0,0,1,0,0,0,1,1,1,1,0,1
5883,0,1,0,0,1,0,1,0,1,0,0,0,0,1
5884,1,1,0,0,0,0,0,0,1,1,1,0,0,1
5885,1,1,0,1,0,0,0,1,1,0,1,0,0,1
5886,1,0,0,0,1,1,0,1,1,0,1,1,1,1
5887,0,1,1,1,1,0,0,0,1,0,1,1,0,1
5888,1,1,0,0,1,0,0,0,1,1,0,1,0,1
5889,1,1,0,1,1,0,0,1,1,0,0,0,0,1
5890,1,0,0,1,0,1,0,1,1,0,0,1,1,1
5891,0,1,0,0,0,0,1,1,1,1,0,0,1,1
5892,1,0,0,0,1,1,0,0,1,1,0,1,1,1
5893,1,0,0,1,0,1,1,1,1,0,0,1,1,0
5894,1,1,1,0,1,1,0,1,1,0,1,1,1,1
5895,1,0,0,0,1,0,0,0,1,1,0,1,0,1
5896,1,1,0,0,1,0,0,0,1,1,1,0,1,1
5897,1,0,0,1,1,0,1,0,1,1,1,1,0,1
5898,0,0,1,0,1,0,1,0,1,1,1,0,1,1
5899,1,1,0,0,1,0,0,0,1,1,0,0,0,1
5900,1,0,0,0,1,1,0,0,1,1,0,1,1,1
5901,0,1,0,0,0,0,1,0,1,1,0,0,0,1
5902,1,0,0,0,1,0,0,0,1,1,0,0,0,1
5903,0,0,0,0,1,1,0,0,1,0,0,1,1,1
5904,1,1,1,1,0,0,1,1,1,0,1,0,1,1
5905,1,0,1,0,1,0,0,1,1,0,1,0,0,1
5906,1,0,0,1,1,0,0,0,0,0,0,0,0,0
5907,1,1,0,0,1,0,0,0,1,0,0,0,0,1
5908,1,1,1,0,1,0,0,0,1,1,1,0,1,1
5909,1,1,0,0,1,0,0,1,1,0,0,0,0,1
5910,1,1,1,1,1,0,0,1,1,1,1,0,0,1
5911,0,0,0,0,1,1,1,0,1,0,1,1,1,0
5912,0,1,0,0,0,0,0,1,1,0,0,0,0,1
5913,1,1,0,0,1,0,0,1,1,0,0,0,0,0
5914,0,0,1,0,1,0,0,1,1,0,1,1,0,0
5915,0,0,0,0,0,1,0,0,1,1,0,1,1,1
5916,1,1,0,0,0,0,0,0,1,0,1,1,0,1
5917,1,1,1,0,0,0,0,0,1,0,1,0,0,1
5918,1,1,0,0,1,0,0,0,1,1,1,1,0,1
5919,1,0,0,0,0,0,0,1,1,0,0,1,0,1
5920,1,1,0,0,1,0,0,0,1,0,0,0,1,1
5921,0,1,1,0,0,0,1,0,0,1,1,1,0,1
5922,1,1,0,0,1,0,0,0,1,1,0,1,0,1
5923,1,0,1,0,1,1,0,0,1,1,0,1,1,1
5924,1,1,0,1,1,0,0,1,1,0,0,1,0,1
5925,0,1,0,0,0,0,1,0,1,0,0,1,1,1
5926,1,0,0,1,0,1,0,1,0,1,1,1,0,1
5927,1,1,0,0,1,0,0,0,1,0,1,1,1,1
5928,1,1,0,0,0,0,0,0,1,0,1,0,0,1
5929,1,1,0,0,0,0,0,1,0,0,0,1,0,1
5930,1,0,1,0,0,0,1,1,0,0,1,1,0,0
5931,1,0,0,0,1,1,0,0,1,1,0,1,1,1
5932,1,1,0,0,1,0,0,0,1,1,0,1,0,1
5933,0,1,0,0,1,0,1,0,1,0,0,0,0,1
5934,1,0,0,0,0,0,0,0,0,1,1,1,0,0
5935,0,0,0,0,1,1,0,0,0,0,0,1,0,0
5936,1,0,0,0,0,1,0,0,1,0,0,1,1,1
5937,0,1,1,1,1,0,1,1,0,0,1,1,0,1
5938,1,1,0,0,1,0,0,1,0,0,0,0,0,1
5939,0,1,0,0,1,0,1,1,1,0,1,0,0,1
5940,1,1,0,1,1,0,0,1,1,0,0,0,0,1
5941,0,0,0,0,1,0,1,1,0,0,0,0,0,1
5942,1,0,0,0,1,1,0,0,1,0,0,1,0,1
5943,1,0,1,1,1,1,0,1,0,0,0,1,0,0
5944,0,1,0,1,1,0,0,1,0,0,0,1,0,0
5945,0,1,0,0,1,0,1,1,0,0,0,0,0,0
5946,1,1,0,0,0,0,0,0,1,1,1,0,0,1
5947,1,0,0,1,0,1,0,1,1,0,0,1,1,1
5948,1,1,0,0,1,0,0,1,1,0,0,1,0,1
5949,1,0,0,0,1,1,0,0,1,1,0,1,1,1
5950,0,1,0,0,0,0,1,0,1,0,0,0,0,1
5951,1,1,1,0,1,0,1,0,1,0,1,0,0,0
5952,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5953,1,1,0,0,0,1,0,0,1,0,1,1,0,1
5954,0,1,0,1,1,1,0,1,0,0,1,1,0,1
5955,1,1,0,0,1,0,0,0,1,1,0,1,0,1
5956,0,1,0,1,1,0,0,1,1,0,1,1,0,1
5957,1,0,0,1,0,0,0,1,1,0,0,1,0,1
5958,1,0,0,1,0,0,0,1,0,0,0,1,0,1
5959,0,1,0,1,1,1,0,1,1,0,1,1,1,1
5960,1,1,0,0,0,0,0,1,1,0,0,1,0,1
5961,1,1,0,0,0,0,0,0,1,1,1,1,1,1
5962,1,0,0,0,0,0,0,1,1,0,0,0,0,1
5963,1,1,0,0,0,0,0,0,1,0,0,0,0,1
5964,0,1,0,1,1,0,1,0,1,1,1,1,0,1
5965,1,1,1,1,1,1,0,1,1,0,1,1,1,1
5966,1,1,0,0,1,0,0,0,1,0,0,0,0,1
5967,1,1,0,0,1,0,0,0,0,0,1,1,0,1
5968,1,0,0,0,1,1,0,1,1,0,0,1,1,1
5969,1,0,0,0,1,1,1,0,1,1,0,1,1,0
5970,1,1,0,0,1,0,0,1,1,0,0,0,0,1
5971,1,1,0,1,0,0,0,1,1,1,1,1,0,1
5972,1,0,0,0,1,1,0,0,1,0,1,1,1,1
5973,1,1,0,0,1,0,0,1,1,0,1,1,0,1
5974,0,1,0,0,0,0,1,0,1,1,0,1,0,1
5975,0,1,0,1,1,0,1,1,1,0,1,1,1,1
5976,1,0,1,0,1,1,0,0,1,1,1,1,0,1
5977,0,1,0,1,1,0,0,1,0,0,0,0,0,1
5978,1,0,0,0,1,1,0,0,1,1,0,1,1,1
5979,1,0,1,0,0,0,0,1,0,0,0,1,0,1
5980,1,0,0,0,1,1,0,0,1,0,0,1,1,0
5981,1,1,0,1,1,0,0,1,1,0,0,0,1,1
5982,1,1,1,0,0,0,1,0,1,1,0,1,0,1
5983,1,1,0,1,1,0,0,1,1,0,0,0,0,0
5984,0,0,0,1,1,1,1,1,1,0,0,1,0,0
5985,0,1,1,1,1,0,0,1,1,1,0,1,0,1
5986,1,1,0,0,0,0,0,0,1,1,1,0,1,1
5987,1,0,0,0,1,1,0,0,1,1,0,1,1,1
5988,1,1,0,0,0,0,0,0,1,0,0,0,0,1
5989,0,1,0,0,1,0,0,0,1,1,1,1,1,1
5990,1,0,0,0,1,1,0,0,1,0,0,1,0,1
5991,1,0,0,1,0,0,0,1,1,0,0,1,0,1
5992,1,1,0,0,1,0,0,0,1,1,0,0,0,1
5993,0,1,0,1,1,0,1,1,0,0,1,0,0,0
5994,1,1,0,1,1,0,0,1,0,0,0,0,0,1
5995,0,0,0,0,1,1,0,1,1,0,0,1,1,1
5996,1,1,0,0,0,0,0,1,1,0,0,0,1,1
5997,0,0,0,0,0,1,1,0,1,1,0,1,1,1
5998,1,1,0,0,1,0,1,0,0,1,1,0,1,0
5999,1,0,0,0,0,1,1,0,1,1,0,1,1,1
6000,1,1,0,0,1,0,0,0,1,0,0,1,1,1
6001,1,1,0,0,0,0,0,1,1,0,1,1,1,1
6002,0,1,0,0,1,1,1,0,0,0,0,0,1,1
6003,1,0,0,0,1,0,0,0,0,1,1,0,1,0
6004,0,1,0,0,1,0,1,1,1,0,0,0,0,1
6005,1,0,0,0,0,1,0,0,0,0,1,1,1,1
6006,1,0,1,0,1,1,0,0,1,0,1,1,1,1
6007,1,1,0,0,1,0,0,1,1,0,1,1,0,1
6008,1,1,1,1,1,0,0,1,0,0,1,1,0,0
6009,0,1,0,1,0,0,1,1,1,0,0,0,0,1
6010,0,1,0,1,1,0,0,1,0,1,0,0,0,1
6011,1,1,0,1,1,0,0,1,1,0,1,0,1,1
6012,1,1,1,0,1,0,0,0,0,0,1,0,0,0
6013,1,0,0,0,0,1,0,0,1,1,0,1,1,1
6014,1,0,0,1,1,1,0,1,1,0,0,1,1,1
6015,1,1,1,0,1,0,0,1,1,1,1,0,0,1
6016,1,0,0,1,1,1,0,1,1,0,0,1,1,1
6017,1,1,0,0,1,0,0,0,1,0,0,0,0,1
6018,1,1,0,0,1,0,0,1,1,0,0,1,1,1
6019,1,0,1,0,1,0,0,0,1,1,0,1,0,1
6020,1,1,1,0,0,0,0,1,1,1,1,1,0,1
6021,1,1,0,1,1,0,0,1,1,0,0,0,0,1
6022,1,0,1,1,1,1,0,1,1,0,1,1,1,1
6023,1,1,1,0,1,1,0,0,1,1,0,1,0,1
6024,1,1,1,0,1,0,0,1,1,0,1,0,1,1
6025,1,1,1,1,0,1,0,1,0,0,1,1,1,0
6026,1,0,0,0,0,0,0,1,1,0,0,0,0,0
6027,1,0,0,0,0,1,1,0,1,1,0,1,1,1
6028,1,1,0,1,1,1,0,1,1,0,0,1,1,1
6029,1,1,1,1,0,0,0,0,0,0,1,0,0,0
6030,1,0,0,1,1,0,0,1,0,0,0,1,1,0
6031,1,0,1,0,1,1,0,0,1,1,1,1,1,1
6032,1,1,0,0,1,0,0,1,1,0,0,0,0,0
6033,1,0,1,1,1,1,0,1,0,0,1,1,0,0
6034,1,0,0,0,0,1,0,1,1,0,0,1,1,1
6035,1,1,1,0,1,0,0,1,1,1,1,1,0,1
6036,1,1,1,0,1,0,0,1,1,0,1,1,1,1
6037,1,1,0,0,0,0,0,1,1,0,0,1,0,1
6038,1,1,0,0,0,1,1,0,1,1,0,1,1,1
6039,1,1,0,0,1,0,0,1,1,0,0,0,0,0
6040,1,1,1,0,0,0,0,0,1,1,1,0,0,1
6041,1,0,0,0,1,1,1,1,1,0,0,1,1,1
